user_id;app_name;age;gender;country;urban_rural;income_level;employment_status;education_level;relationship_status;has_children;exercise_hours_per_week;sleep_hours_per_night;diet_quality;smoking;alcohol_frequency;perceived_stress_score;self_reported_happiness;body_mass_index;blood_pressure_systolic;blood_pressure_diastolic;daily_steps_count;weekly_work_hours;hobbies_count;social_events_per_month;books_read_per_year;volunteer_hours_per_month;travel_frequency_per_year;daily_active_minutes_instagram;sessions_per_day;posts_created_per_week;reels_watched_per_day;stories_viewed_per_day;likes_given_per_day;comments_written_per_day;dms_sent_per_week;dms_received_per_week;ads_viewed_per_day;ads_clicked_per_day;time_on_feed_per_day;time_on_explore_per_day;time_on_messages_per_day;time_on_reels_per_day;followers_count;following_count;uses_premium_features;notification_response_rate;account_creation_year;last_login_date;average_session_length_minutes;content_type_preference;preferred_content_theme;privacy_setting_level;two_factor_auth_enabled;biometric_login_used;linked_accounts_count;subscription_status;user_engagement_score
546523;Instagram;64;Female;Other;Suburban;Middle;Unemployed;Bachelors;Single;Yes;78;57;Average;No;Weekly;35;5;224;148;63;8154;400;6;5;6;42;4;3540;22;5;245;150;187;62;44;47;36;3;196;74;84;111;793;886;No;2;2018;21/09/2025;161;Videos;Fitness;Friends only;No;No;5;Free;92
568144;Instagram;35;Male;India;Rural;Upper-middle;Full-time employed;Bachelors;Single;No;16;68;Average;Yes;Never;29;4;260;126;84;7967;454;1;1;12;65;5;2490;8;7;180;134;137;41;34;42;28;6;130;35;53;71;347;239;No;69;2019;18/06/2025;311;Mixed;Fashion;Private;Yes;No;1;Free;96
451228;Instagram;58;Female;Other;Urban;Middle;Part-time;Masters;Single;No;37;48;Average;No;Rarely;36;6;208;156;81;8063;499;1;4;7;56;1;2490;12;8;178;144;138;42;33;36;31;4;133;38;31;61;182;83;No;10;2023;29/06/2025;208;Reels;Other;Private;No;Yes;2;Free;98
261387;Instagram;51;Female;India;Urban;Middle;Student;Bachelors;Single;No;161;63;Average;No;Rarely;36;4;187;132;66;8052;454;2;3;11;16;3;3380;33;7;219;150;199;57;51;57;30;11;138;34;53;79;625;1171;No;6;2020;03/12/2025;102;Live;Fitness;Private;Yes;No;5;Free;99
559347;Instagram;42;Female;India;Urban;Upper-middle;Full-time employed;Other;Single;Yes;25;66;Average;No;Rarely;7;9;218;94;87;7899;526;7;6;8;47;2;920;6;1;93;50;62;20;22;12;11;2;45;23;16;30;1087;2190;Yes;22;2012;27/10/2025;153;Live;Travel;Friends only;No;No;2;Premium;113
1041309;Instagram;28;Male;Japan;Suburban;Lower-middle;Part-time;Bachelors;In a relationship;No;87;70;Good;No;Never;7;8;324;102;93;7980;356;1;5;11;33;4;230;2;3;130;44;32;6;11;13;2;0;13;2;4;9;716;1469;No;19;2022;03/12/2025;115;Mixed;Fashion;Private;Yes;No;0;Free;221
130060;Instagram;58;Male;United States;Suburban;Middle;Full-time employed;High school;Married;No;103;56;Good;No;Rarely;38;6;227;103;90;7964;521;5;2;11;100;2;3260;11;6;220;150;187;55;39;48;28;9;187;97;42;67;1873;1443;No;7;2025;20/09/2025;296;Mixed;Other;Private;Yes;No;4;Free;96
972580;Instagram;22;Female;United Kingdom;Suburban;Low;Full-time employed;Masters;Married;No;5;78;Poor;Yes;Weekly;12;1;254;151;79;7871;173;2;0;10;65;3;2220;11;5;239;112;150;33;38;45;22;3;130;43;24;50;570;1053;No;67;2016;14/10/2025;202;Reels;Art;Friends only;Yes;No;3;Free;104
656089;Instagram;53;Female;United Kingdom;Urban;Low;Part-time;Some college;In a relationship;No;160;38;Good;Former;Rarely;3;9;269;90;87;8002;521;2;3;8;42;4;410;2;4;66;46;50;17;14;9;7;3;17;9;6;8;913;2137;No;7;2010;25/08/2025;205;Stories;Music;Friends only;No;No;3;Business;229
131390;Instagram;35;Female;Other;Urban;Middle;Unemployed;Some college;In a relationship;No;15;53;Good;No;Daily;5;10;193;149;70;8257;356;5;4;8;26;2;50;1;3;40;32;22;5;13;7;7;1;2;1;1;1;2058;2292;No;99;2020;10/11/2025;50;Videos;Travel;Public;Yes;Yes;2;Premium;683
22038;Instagram;25;Female;Canada;Urban;Middle;Part-time;Bachelors;Married;No;120;71;Good;No;Never;31;8;225;124;62;8145;448;1;1;10;83;7;1950;8;5;232;100;111;36;34;35;21;5;113;44;47;61;140;146;No;8;2013;05/01/2025;244;Videos;Food;Friends only;Yes;No;1;Free;101
680355;Instagram;38;Male;India;Urban;Lower-middle;Full-time employed;Some college;In a relationship;Yes;81;71;Poor;No;Rarely;34;7;288;153;68;8160;375;2;5;7;7;1;2870;8;14;230;145;181;48;43;41;25;7;119;38;68;103;1393;797;No;25;2022;21/12/2025;359;Photos;Art;Public;Yes;No;3;Free;111
897789;Instagram;35;Male;Other;Urban;Low;Student;High school;Single;Yes;61;68;Excellent;Yes;Rarely;13;9;268;143;63;8038;464;3;4;7;74;3;900;6;2;104;67;71;22;26;13;5;2;42;18;12;33;4484;3021;Yes;22;2021;28/12/2025;150;Photos;Music;Private;Yes;No;0;Free;133
197008;Instagram;45;Female;Other;Suburban;Middle;Full-time employed;High school;In a relationship;No;42;71;Good;No;Rarely;18;10;313;155;62;7899;324;4;5;7;14;3;1030;6;3;115;67;76;18;15;23;12;4;57;22;20;41;1130;2010;No;2;2014;10/08/2025;172;Mixed;Food;Private;No;Yes;0;Free;116
742728;Instagram;35;Male;India;Suburban;Lower-middle;Student;Bachelors;In a relationship;Yes;97;71;Good;No;Rarely;27;4;172;136;89;8009;513;0;6;9;30;4;2780;8;8;196;146;162;55;36;44;26;7;123;70;43;61;2374;1932;No;98;2022;24/07/2025;348;Live;Other;Public;Yes;Yes;2;Free;106
486066;Instagram;17;Female;India;Urban;High;Full-time employed;High school;In a relationship;Yes;31;72;Average;No;Never;32;3;277;151;60;8082;293;1;3;8;21;5;4150;43;13;300;150;239;62;59;62;38;9;200;118;62;157;2426;2192;No;41;2024;01/06/2025;97;Stories;Other;Private;Yes;Yes;1;Free;97
55844;Instagram;37;Female;United States;Urban;Low;Freelancer;Bachelors;Single;No;36;68;Poor;No;Never;28;5;191;100;90;7998;412;4;5;8;66;7;3110;16;5;248;150;174;45;31;50;35;11;171;39;63;113;1359;2745;No;98;2021;16/03/2025;194;Stories;Fitness;Private;Yes;No;0;Free;89
436113;Instagram;64;Male;Other;Rural;Lower-middle;Unemployed;Masters;Single;No;41;52;Average;No;Never;13;7;239;156;74;7793;384;1;3;12;22;2;520;4;5;72;50;53;10;13;14;11;0;24;6;13;15;238;355;No;92;2015;27/09/2025;130;Reels;Art;Public;Yes;No;2;Free;166
111213;Instagram;49;Male;Other;Urban;Lower-middle;Student;High school;Married;No;46;75;Poor;No;Never;38;4;261;153;68;7879;445;0;3;13;69;5;3660;13;9;244;150;219;69;53;46;37;10;173;65;49;120;373;456;No;79;2011;03/02/2025;282;Stories;Tech;Friends only;No;No;2;Free;105
481020;Instagram;40;Female;Japan;Urban;Upper-middle;Freelancer;Some college;Married;Yes;21;62;Good;Yes;Never;6;8;235;158;78;7995;449;7;2;10;89;1;50;1;2;36;38;30;6;12;10;9;1;3;1;1;2;113;79;No;9;2012;10/02/2025;50;Live;Fashion;Public;Yes;Yes;3;Free;80
353903;Instagram;34;Female;United States;Urban;High;Student;Masters;Married;No;47;84;Very poor;No;Several times a week;8;10;254;131;92;8096;413;5;4;9;28;2;1150;5;2;108;72;77;25;20;18;15;7;65;25;13;34;1069;1476;No;7;2017;18/02/2025;230;Reels;Fashion;Public;Yes;No;2;Free;115
320322;Instagram;46;Female;United Kingdom;Urban;Middle;Full-time employed;Other;Married;No;108;56;Average;No;Never;7;9;245;120;92;8039;439;4;7;9;64;5;230;1;4;54;38;43;13;9;9;2;0;13;7;3;7;1976;3281;No;28;2014;28/01/2025;230;Stories;Food;Private;No;Yes;1;Free;338
943351;Instagram;42;Male;Brazil;Urban;High;Freelancer;Masters;Married;No;48;64;Very poor;No;Rarely;1;10;246;145;92;7925;148;3;7;10;38;4;50;1;5;50;27;21;6;17;8;8;0;2;1;1;2;995;1968;No;4;2010;27/08/2025;50;Mixed;Tech;Private;Yes;Yes;5;Free;80
988706;Instagram;18;Male;Australia;Urban;Middle;Freelancer;Other;Single;No;79;85;Excellent;No;Several times a week;39;1;234;117;97;7868;314;2;3;7;17;3;4120;18;12;300;150;230;61;41;63;32;8;243;88;102;144;305;573;No;28;2017;22/03/2025;229;Photos;Food;Private;No;Yes;2;Business;94
268356;Instagram;17;Male;Other;Rural;High;Full-time employed;Masters;Married;No;30;70;Good;No;Rarely;32;4;239;104;78;8001;493;1;3;8;23;0;3370;16;11;300;150;211;50;49;47;23;7;173;48;44;112;1218;769;Yes;96;2017;20/03/2025;211;Live;Fitness;Private;Yes;Yes;2;Free;102
695289;Instagram;35;Male;United States;Urban;Middle;Freelancer;Bachelors;Married;No;15;72;Excellent;No;Several times a week;36;7;290;135;81;7853;343;5;4;11;24;3;3500;16;5;268;150;202;41;37;52;28;4;201;91;42;73;358;745;No;29;2021;25/09/2025;219;Live;Other;Private;Yes;No;3;Free;85
159261;Instagram;65;Male;United Kingdom;Suburban;High;Full-time employed;Some college;In a relationship;No;54;71;Very poor;Yes;Rarely;8;9;303;120;87;8025;399;6;5;11;52;4;50;1;3;51;35;20;5;5;13;6;4;2;1;1;2;802;1178;No;56;2013;22/05/2025;50;Videos;Fashion;Friends only;No;No;2;Free;65
307006;Instagram;50;Male;United States;Suburban;High;Full-time employed;High school;Single;No;84;73;Very poor;Former;Never;6;1;241;122;69;8030;262;4;2;4;47;3;300;3;3;57;40;41;11;14;12;3;1;14;4;5;9;664;1232;No;49;2013;26/08/2025;100;Reels;Travel;Public;Yes;Yes;1;Free;232
301577;Instagram;51;Female;South Korea;Suburban;Lower-middle;Student;Bachelors;Single;No;70;58;Poor;No;Never;6;1;308;126;69;8091;327;3;3;17;13;2;1060;4;1;113;72;67;17;18;21;14;5;60;22;25;36;852;1624;No;15;2025;13/11/2025;265;Stories;Art;Public;Yes;Yes;3;Free;97
995331;Instagram;31;Male;Japan;Urban;Middle;Full-time employed;High school;Single;No;95;62;Poor;No;Weekly;4;5;279;121;66;8009;457;3;4;13;30;3;1120;3;6;103;84;80;22;10;29;14;5;57;21;17;41;3343;2196;No;51;2019;11/10/2025;373;Mixed;Fashion;Private;Yes;No;2;Free;126
934626;Instagram;22;Female;Brazil;Urban;Middle;Student;Masters;Single;No;36;78;Very poor;No;Weekly;23;10;209;148;66;7937;320;2;2;11;69;3;1260;13;8;183;67;103;30;25;15;18;2;65;20;16;25;5425;6085;No;36;2023;04/03/2025;97;Reels;Tech;Public;Yes;Yes;1;Free;147
510622;Instagram;59;Male;United States;Suburban;Lower-middle;Full-time employed;Masters;In a relationship;No;103;65;Poor;No;Never;9;8;255;101;82;8025;369;3;3;10;29;3;580;2;6;70;52;46;18;21;15;19;1;31;9;12;21;3070;6655;No;34;2014;18/03/2025;290;Live;Music;Private;No;No;1;Business;169
518304;Instagram;31;Male;United States;Urban;Upper-middle;Full-time employed;Bachelors;Single;No;13;60;Very poor;No;Weekly;20;3;212;115;87;8018;319;2;5;14;20;2;1880;8;3;153;112;137;29;24;27;21;3;94;41;23;52;896;1452;No;33;2015;08/08/2025;235;Mixed;Travel;Public;Yes;No;1;Free;108
819086;Instagram;56;Female;Canada;Urban;Upper-middle;Unemployed;Bachelors;Single;No;145;89;Excellent;Yes;Weekly;30;1;353;96;99;8117;223;4;3;10;43;1;3320;10;6;236;131;208;56;47;49;36;4;145;45;74;113;1219;1398;No;44;2018;18/12/2025;332;Live;Music;Private;No;No;0;Premium;102
798860;Instagram;36;Male;United Kingdom;Rural;High;Student;Masters;Single;No;76;66;Average;Former;Rarely;38;9;299;105;80;7942;248;2;4;8;32;2;2350;8;9;172;133;146;35;37;34;21;1;122;61;32;76;320;523;No;9;2023;14/01/2025;294;Stories;Music;Friends only;Yes;Yes;5;Premium;103
409192;Instagram;42;Male;India;Suburban;Middle;Freelancer;Bachelors;In a relationship;No;138;60;Poor;No;Rarely;2;10;216;118;93;8062;280;3;6;9;45;1;50;1;4;50;36;29;6;10;5;5;2;2;1;1;1;3048;4330;No;35;2025;01/03/2025;50;Mixed;Food;Public;Yes;No;0;Free;883
989611;Instagram;63;Female;Brazil;Urban;Upper-middle;Part-time;Bachelors;Single;No;18;79;Good;No;Several times a week;7;8;306;125;98;8216;460;3;4;10;52;5;50;1;2;40;32;38;2;10;5;6;0;3;1;1;1;2264;4531;No;7;2014;04/09/2025;50;Videos;Music;Friends only;Yes;Yes;1;Free;80
645721;Instagram;32;Male;Other;Urban;Middle;Freelancer;High school;Single;No;165;61;Average;No;Several times a week;17;9;218;114;92;7876;462;1;7;9;89;2;810;4;2;85;79;61;16;21;23;11;1;41;15;10;21;3211;2989;No;99;2010;02/04/2025;202;Live;Other;Public;Yes;Yes;4;Free;121
314680;Instagram;23;Male;Other;Urban;Low;Full-time employed;Bachelors;Married;No;106;80;Average;Yes;Never;21;5;305;148;90;8006;466;3;4;8;64;4;2050;21;9;265;123;105;35;34;27;28;9;102;28;24;63;954;840;Yes;59;2011;02/06/2025;98;Photos;Music;Private;No;No;2;Free;98
912420;Instagram;52;Female;India;Urban;Low;Full-time employed;Masters;Single;No;40;65;Good;Former;Never;18;4;273;106;64;7815;259;2;5;9;44;2;1870;10;4;151;107;112;30;37;29;18;3;102;42;36;57;6759;10000;No;5;2023;14/10/2025;187;Reels;Food;Friends only;Yes;No;1;Business;98
544374;Instagram;53;Male;South Korea;Urban;Lower-middle;Full-time employed;Masters;Single;No;53;70;Good;No;Rarely;0;4;255;159;94;8040;314;3;3;7;68;1;740;3;4;68;79;54;14;18;19;9;4;30;14;12;23;172;218;No;73;2021;20/03/2025;247;Photos;Travel;Private;Yes;Yes;3;Free;125
420104;Instagram;22;Male;United States;Urban;Low;Full-time employed;Bachelors;Married;Yes;89;75;Poor;No;Rarely;14;5;284;113;93;8012;262;2;6;10;32;3;1860;9;9;240;105;119;43;31;35;11;8;105;26;43;39;6162;6421;Yes;92;2021;06/02/2025;207;Photos;Other;Public;Yes;No;2;Free;124
204115;Instagram;20;Prefer not to say;India;Suburban;High;Full-time employed;Masters;Single;Yes;128;55;Average;No;Rarely;29;7;297;98;99;8094;640;4;5;13;10;1;2000;8;5;230;100;120;34;22;33;25;7;119;49;42;76;3441;8203;No;41;2021;26/09/2025;250;Videos;Music;Friends only;Yes;No;2;Free;101
390800;Instagram;38;Male;Brazil;Rural;Low;Part-time;Some college;Single;Yes;19;74;Poor;No;Weekly;8;6;206;94;95;7973;376;3;4;11;64;4;830;4;1;85;66;60;15;27;18;10;2;35;24;15;32;347;183;No;94;2012;06/07/2025;208;Live;Tech;Public;Yes;No;2;Free;111
869719;Instagram;29;Female;India;Urban;Middle;Part-time;Bachelors;Single;No;37;85;Excellent;No;Several times a week;4;1;257;155;61;8005;465;2;2;9;6;4;300;3;1;146;41;40;14;16;12;6;0;18;7;4;8;382;224;Yes;45;2019;19/04/2025;100;Reels;Music;Friends only;Yes;No;2;Free;229
772206;Instagram;35;Male;Japan;Urban;Lower-middle;Full-time employed;Bachelors;Single;Yes;83;67;Good;Yes;Weekly;7;6;266;154;71;8141;309;2;6;7;91;5;640;2;3;93;59;63;18;14;19;7;3;35;10;13;13;671;1028;No;78;2022;17/10/2025;320;Reels;Food;Public;Yes;No;3;Free;166
707224;Instagram;44;Male;United States;Suburban;Middle;Full-time employed;High school;Single;Yes;110;88;Good;No;Rarely;6;4;257;137;80;8045;370;5;2;15;54;2;1270;4;6;124;87;82;29;23;18;20;4;60;16;21;41;1082;2361;Yes;91;2010;18/02/2025;318;Stories;Tech;Public;Yes;No;2;Free;123
979529;Instagram;30;Female;India;Urban;Lower-middle;Student;High school;In a relationship;No;76;62;Very poor;No;Several times a week;40;8;294;103;63;8132;251;0;5;5;47;2;2700;23;5;192;150;151;45;23;40;25;3;159;68;57;76;213;162;Yes;91;2011;17/10/2025;117;Videos;Fashion;Private;No;Yes;3;Free;94
36965;Instagram;49;Female;Canada;Suburban;Lower-middle;Student;Bachelors;Divorced;No;139;79;Average;Former;Never;33;9;232;130;63;8137;422;1;4;6;20;4;2200;16;7;168;103;123;47;36;29;21;4;98;28;54;81;308;665;Yes;87;2018;14/06/2025;138;Videos;Fashion;Friends only;No;No;3;Free;108
917156;Instagram;50;Male;Australia;Suburban;High;Full-time employed;Some college;Divorced;Yes;9;60;Very poor;No;Rarely;16;5;258;150;64;7972;500;2;5;13;59;4;1640;7;5;151;80;110;33;25;22;18;3;71;43;19;52;424;920;No;4;2025;27/09/2025;234;Live;Fitness;Public;No;Yes;0;Premium;116
678041;Instagram;42;Male;India;Urban;Upper-middle;Unemployed;Some college;Single;Yes;64;62;Very poor;No;Rarely;11;7;221;111;95;8127;269;3;2;17;34;3;730;4;4;68;65;66;17;15;18;12;7;41;10;17;19;1373;1058;No;42;2021;13/10/2025;182;Videos;Travel;Friends only;Yes;Yes;1;Free;151
66972;Instagram;47;Female;Germany;Urban;Upper-middle;Unemployed;Bachelors;Single;Yes;61;63;Excellent;No;Rarely;6;4;323;99;80;8026;268;2;1;14;64;3;390;2;3;74;49;51;10;18;9;14;1;19;8;6;14;405;635;No;2;2014;14/11/2025;195;Live;Other;Public;Yes;No;3;Free;20
960189;Instagram;40;Male;United States;Suburban;Middle;Unemployed;High school;Married;Yes;38;73;Good;No;Never;34;1;244;154;73;8083;487;3;2;10;58;3;3520;37;8;249;150;210;53;54;43;39;7;196;79;76;107;512;505;No;74;2010;29/10/2025;95;Stories;Food;Friends only;Yes;No;2;Free;96
400893;Instagram;51;Female;Brazil;Suburban;Upper-middle;Full-time employed;Some college;Single;Yes;51;66;Good;Former;Daily;16;8;276;154;64;8017;446;1;3;11;9;3;1070;4;2;97;91;78;19;22;18;15;4;56;20;22;39;849;1257;Yes;42;2011;06/02/2025;268;Reels;Art;Public;Yes;No;1;Premium;113
1016216;Instagram;32;Female;United States;Rural;Middle;Student;Bachelors;Single;No;25;63;Very poor;Yes;Several times a week;37;2;229;149;84;7972;390;1;3;10;44;2;4340;44;11;300;150;270;78;52;58;32;8;236;125;89;103;3214;6059;No;26;2022;26/05/2025;99;Videos;Art;Private;No;No;1;Free;106
56387;Instagram;20;Male;India;Urban;Upper-middle;Student;High school;Single;No;15;70;Average;Yes;Rarely;19;8;272;104;96;8084;311;3;5;12;34;1;2190;11;13;241;117;123;38;38;40;25;4;102;55;45;61;949;2112;No;92;2013;10/06/2025;199;Live;Art;Friends only;No;No;4;Free;108
948719;Instagram;52;Male;Brazil;Urban;Lower-middle;Retired;Some college;In a relationship;No;30;71;Good;No;Weekly;6;1;270;116;71;8053;372;5;1;9;60;3;1340;10;5;129;89;101;29;23;27;14;4;54;33;17;48;121;69;No;3;2023;12/03/2025;134;Mixed;Tech;Friends only;Yes;Yes;0;Free;129
778766;Instagram;55;Female;United States;Suburban;Low;Full-time employed;Some college;Divorced;No;86;68;Very poor;No;Several times a week;13;5;264;129;96;8177;438;1;6;11;61;3;1450;5;4;141;98;98;27;27;26;14;2;79;34;28;58;869;1148;No;99;2017;28/12/2025;290;Mixed;Art;Public;No;No;4;Free;112
495302;Instagram;49;Female;Australia;Rural;Middle;Full-time employed;High school;Single;Yes;122;63;Average;No;Rarely;39;6;315;146;98;7931;472;1;5;8;40;3;3000;9;4;235;150;196;61;45;48;25;3;139;66;32;103;1314;814;No;8;2023;01/01/2025;333;Live;Fashion;Friends only;Yes;No;2;Free;11
347403;Instagram;65;Male;United States;Suburban;Middle;Full-time employed;High school;Married;No;88;70;Poor;No;Rarely;39;6;252;120;88;7804;364;3;2;7;16;3;3210;19;4;216;147;188;55;43;47;35;9;133;58;72;120;1929;2510;No;39;2021;12/07/2025;169;Live;Music;Friends only;Yes;No;1;Premium;96
840835;Instagram;27;Male;Brazil;Urban;Lower-middle;Student;Bachelors;Single;No;78;86;Average;No;Several times a week;25;9;273;141;98;8110;419;4;5;12;49;0;1670;8;2;220;106;118;26;28;32;15;2;78;42;19;43;3963;2254;No;89;2021;12/11/2025;209;Reels;Music;Friends only;Yes;Yes;3;Premium;105
799806;Instagram;65;Male;India;Suburban;Middle;Unemployed;Masters;Single;Yes;82;77;Average;No;Rarely;22;3;325;114;70;7960;467;3;5;7;90;2;1570;5;8;144;95;99;26;21;21;15;4;85;37;19;59;4711;3009;No;48;2019;21/11/2025;314;Live;Travel;Friends only;Yes;No;3;Business;111
159487;Instagram;60;Female;Canada;Suburban;Lower-middle;Unemployed;High school;In a relationship;No;96;57;Good;No;Rarely;23;8;268;128;64;7911;453;4;4;12;39;3;1070;5;7;112;66;76;20;25;16;11;2;62;24;12;40;4133;8442;No;8;2020;30/08/2025;214;Mixed;Food;Private;Yes;No;2;Free;127
629351;Instagram;41;Male;United States;Suburban;Middle;Part-time;Some college;Married;No;45;56;Good;Yes;Never;24;2;271;154;94;7985;283;6;4;6;55;1;3060;15;4;221;133;178;51;43;53;29;8;150;38;44;122;2486;4985;Yes;35;2014;06/06/2025;204;Videos;Art;Private;Yes;No;1;Free;95
502501;Instagram;30;Male;India;Suburban;Low;Full-time employed;High school;In a relationship;Yes;152;52;Excellent;No;Weekly;28;8;224;125;62;8029;550;3;3;8;51;2;2540;10;8;182;149;149;44;38;43;19;6;121;31;61;66;3760;9237;No;79;2023;30/04/2025;254;Live;Travel;Private;Yes;No;3;Free;102
892662;Instagram;29;Female;United States;Urban;Middle;Freelancer;Other;Single;Yes;111;53;Excellent;No;Weekly;31;4;150;109;65;7993;249;2;3;6;12;4;3370;36;4;300;150;189;65;37;50;33;7;161;86;41;126;1008;2284;No;5;2021;10/06/2025;94;Mixed;Fashion;Public;No;Yes;4;Free;98
261187;Instagram;61;Female;India;Suburban;High;Retired;PhD;In a relationship;No;21;70;Average;No;Several times a week;28;3;276;122;62;7901;502;1;2;9;34;4;2840;10;7;234;145;178;63;34;50;29;5;157;40;55;90;163;205;No;72;2020;01/06/2025;284;Stories;Food;Friends only;Yes;Yes;2;Free;114
9430;Instagram;64;Female;India;Urban;High;Freelancer;Bachelors;Married;No;182;71;Average;No;Never;20;5;257;125;67;7990;433;6;7;8;68;2;920;3;2;98;69;82;22;22;23;14;2;41;25;21;22;993;1757;No;8;2013;26/08/2025;307;Live;Food;Public;No;Yes;2;Free;142
173173;Instagram;45;Male;Brazil;Suburban;High;Full-time employed;High school;Single;No;50;69;Average;No;Rarely;40;2;299;98;88;7887;405;4;3;17;24;3;4280;19;10;282;150;210;74;59;47;28;13;191;96;78;151;530;490;No;72;2011;25/04/2025;225;Mixed;Travel;Friends only;No;No;1;Free;9
419145;Instagram;60;Male;United States;Urban;Middle;Full-time employed;High school;Married;No;157;68;Excellent;No;Never;39;7;215;153;89;8048;556;3;11;9;112;5;2220;10;6;187;112;140;36;44;36;19;11;107;30;53;63;1757;2524;No;87;2017;26/05/2025;222;Videos;Art;Private;Yes;No;1;Free;103
756396;Instagram;16;Female;Other;Suburban;Low;Student;Some college;Single;No;28;78;Very poor;No;Rarely;39;5;343;126;78;8114;446;2;6;7;5;2;3710;18;9;300;150;197;57;46;47;34;5;200;63;84;103;377;437;No;89;2020;25/09/2025;206;Videos;Tech;Public;Yes;No;1;Free;91
218437;Instagram;42;Male;United States;Suburban;Middle;Full-time employed;Some college;Single;No;61;69;Good;No;Rarely;8;9;262;140;62;8085;438;6;4;6;10;3;490;2;5;69;69;45;16;19;26;10;2;28;9;7;14;1233;742;No;2;2024;13/01/2025;245;Videos;Other;Public;No;No;5;Business;184
560446;Instagram;44;Male;Canada;Suburban;Lower-middle;Full-time employed;Bachelors;Single;No;48;67;Average;Yes;Weekly;36;6;242;99;70;8004;392;7;5;9;23;6;2960;18;8;229;150;180;47;42;43;32;5;155;67;72;93;316;241;No;12;2012;22/03/2025;164;Photos;Travel;Public;No;Yes;1;Free;10
564078;Instagram;44;Non-binary;Canada;Urban;Middle;Full-time employed;Bachelors;Single;No;148;59;Very poor;No;Rarely;30;5;259;142;68;7930;391;3;1;14;33;4;2320;10;5;198;104;142;43;35;38;25;7;106;54;35;73;328;707;No;42;2025;30/06/2025;232;Live;Other;Public;No;Yes;4;Free;104
72860;Instagram;21;Female;Brazil;Urban;Low;Freelancer;High school;Single;No;5;71;Average;No;Rarely;33;1;269;111;82;8073;465;4;3;14;25;3;3530;11;7;300;150;191;54;55;52;32;8;188;36;41;96;1956;1719;Yes;74;2023;15/12/2025;321;Stories;Food;Private;Yes;No;1;Free;9
978234;Instagram;24;Male;Brazil;Urban;High;Full-time employed;Masters;Single;No;84;72;Good;No;Weekly;37;1;232;146;63;7980;419;8;5;5;97;7;4400;19;11;300;150;242;65;56;69;47;5;214;121;47;162;495;213;No;98;2011;15/11/2025;232;Photos;Travel;Friends only;Yes;Yes;2;Premium;92
16121;Instagram;48;Female;Brazil;Suburban;Upper-middle;Freelancer;Bachelors;In a relationship;No;64;89;Very poor;Yes;Rarely;40;6;206;117;70;8000;350;3;6;11;52;1;3580;38;9;291;150;187;58;59;68;31;11;144;81;56;111;3392;8210;No;82;2018;18/01/2025;94;Reels;Fashion;Public;Yes;No;0;Free;92
143336;Instagram;39;Female;India;Urban;Low;Full-time employed;Bachelors;Married;No;116;72;Poor;No;Rarely;33;3;245;145;84;8079;462;1;1;14;2;2;3850;21;7;260;150;229;68;42;62;38;6;191;78;65;112;2097;5097;No;3;2017;24/11/2025;183;Reels;Fashion;Friends only;Yes;Yes;1;Premium;10
332478;Instagram;45;Female;Japan;Urban;Low;Full-time employed;Some college;Single;No;75;75;Average;No;Rarely;35;2;262;108;99;7970;343;3;7;12;77;4;3050;27;7;217;148;177;54;40;37;28;5;133;33;69;74;641;1281;No;55;2024;05/06/2025;113;Photos;Fitness;Public;No;Yes;1;Free;10
137316;Instagram;20;Non-binary;United States;Suburban;Middle;Full-time employed;Masters;Married;No;65;66;Good;Yes;Several times a week;15;6;315;157;87;7975;279;7;3;10;78;2;1860;10;5;255;103;95;28;24;33;14;1;91;35;41;39;3247;2762;No;69;2018;28/01/2025;186;Reels;Fitness;Public;Yes;Yes;1;Free;89
784480;Instagram;48;Male;Japan;Suburban;Lower-middle;Student;Bachelors;Married;No;35;75;Good;No;Daily;15;8;237;148;72;8035;442;4;1;10;72;3;1450;4;3;137;86;85;24;28;22;10;4;58;40;36;52;244;227;No;1;2020;23/01/2025;362;Live;Tech;Friends only;No;Yes;1;Free;97
